A.1,A.2,A.3,A.4,B.1,B.2,B.3,B.4,C.1,C.2,C.3,C.4,D.1,D.2,D.3,D.4,E.1,E.2,E.3,E.4,F.1,F.2,F.3,F.4
16.2548,16.4055,16.1308,16.4654,15.8093,16.6021,15.7371,16.3938,16.5016,15.9504,16.4757,16.277,16.4498,15.7145,16.3683,15.8529,15.0425,15.6838,15.9299,15.6844,12.5394,12.9842,15.6388,12.4343
14.9223,15.7539,15.4795,15.148,14.9326,15.6141,15.1495,15.1806,15.4782,15.7171,15.4107,15.3826,15.5031,14.9946,15.0538,15.1468,14.5463,14.5514,15.1492,12.8034,12.5355,12.9872,13.8658,14.7004
16.0902,16.2877,16.3161,16.035,16.1383,16.084,15.8359,16.3041,15.577,15.4153,16.4934,16.51,15.9867,15.6352,15.7921,15.6329,15.5592,15.0754,14.879,12.9753,15.2644,15.009,15.4909,14.0355
14.7815,16.2659,15.9741,15.7691,15.9704,16.4522,15.8199,15.9984,15.8393,15.2195,15.1801,16.0309,15.5142,15.1491,14.9966,15.5635,15.2765,14.9464,14.6047,15.3501,15.1266,14.9163,14.4545,14.8362
15.8303,15.6655,15.6859,15.8261,15.8236,15.9695,15.2151,15.9303,15.9531,15.6815,15.8137,15.5181,15.7613,15.1762,15.2613,15.4432,14.7888,15.1595,15.2169,14.6088,12.5641,11.2584,11.864,12.304
16.9843,17.216,16.652,16.8076,16.5587,16.6224,16.3763,16.4147,16.8979,16.8694,17.1098,17.1965,16.641,16.2763,15.9957,15.7424,15.418,14.5896,15.8641,14.9247,13.1643,14.0267,14.8214,15.5592
15.6899,16.296,16.3987,16.3729,16.2511,16.3037,16.7196,16.2323,15.5863,15.0503,15.7212,15.787,16.4972,16.9882,16.9054,16.7871,16.7161,17.2999,16.9935,15.844,17.1431,17.0791,17.3988,17.1153
16.6036,17.9294,17.7083,17.5456,17.6424,18.1139,17.5264,18.0097,16.4184,16.2777,16.8184,16.5886,17.0447,17.2048,17.305,17.1833,17.7658,17.4647,17.8704,17.9956,17.7787,17.4675,17.7327,17.562
16.7534,17.3383,18.3116,16.69,18.4207,17.7251,18.0726,17.6637,15.9288,17.0783,17.2812,16.1859,17.3337,17.1948,17.3014,16.7765,17.1716,16.7366,16.9379,12.9177,19.087,18.9883,18.7434,18.584
17.1268,18.0485,18.1849,17.5563,17.2179,17.7747,17.5772,15.845,16.8397,16.5505,17.1158,17.2832,16.9757,17.376,17.4237,17.5374,16.8253,17.4379,17.8885,17.4533,18.0256,17.7659,18.2498,17.8891
20.0748,20.1141,20.0742,19.7531,20.0254,19.9197,19.7413,20.061,19.3131,19.4549,19.6351,19.828,19.5872,19.5016,19.4169,19.357,19.5759,19.1443,19.3791,18.5761,19.2287,19.3461,19.5894,19.4945
16.615,16.1446,16.5524,17.0067,17.0816,16.8823,16.7181,17.1189,16.8267,16.5885,16.9613,15.8523,17.2491,16.7634,17.0554,16.7695,16.8758,17.0333,16.6701,17.3007,16.4286,16.63,16.3627,16.0773
15.6136,15.1116,14.5209,12.7512,14.5382,14.5645,14.386,15.2618,15.2221,14.3892,15.2341,15.712,15.44,15.1358,15.3892,15.0653,15.6751,16.2424,15.6817,16.3407,15.8424,16.0418,15.7654,15.7067
16.0769,15.4449,15.7138,15.835,15.7135,15.8649,15.4611,16.0266,15.9278,15.4765,16.0829,15.6238,15.5786,14.9355,15.3149,15.4057,16.7378,15.4466,13.4186,16.3346,12.4024,14.5233,15.2226,14.8682
15.3257,16.226,15.4584,15.448,14.3482,14.4067,14.7119,14.6387,14.8154,15.2816,15.6271,15.8752,15.2198,14.964,12.8866,14.7007,13.1833,12.79,12.3779,13.0885,12.7879,14.7431,12.9479,15.7846
17.4522,18.0243,18.2654,17.5025,17.4858,17.426,17.0237,17.2831,18.1075,18.0268,18.356,17.7485,17.5589,17.3403,17.3276,17.3808,17.3476,16.5619,17.3004,16.9396,17.1491,16.8286,16.8422,16.4106
14.6508,15.9126,15.9847,15.8516,16.0931,16.4144,15.7794,16.2985,15.7392,16.1235,16.1549,15.8522,16.2051,15.8802,15.7827,16.0529,15.131,14.7885,15.3774,13.479,12.1449,13.811,13.7322,14.5258
16.1523,16.6595,15.8089,16.3168,16.0633,16.7209,16.2002,16.1179,15.1011,15.5166,15.7134,16.242,16.6201,15.9359,15.7626,15.8887,13.3614,13.9513,14.1335,12.3897,13.8734,13.3764,14.712,15.4136
14.7746,15.642,14.6457,16.6928,15.4314,16.3772,15.2304,15.9594,14.8775,15.2473,15.6593,15.6302,16.0066,15.0582,14.7419,14.9304,13.1074,12.7494,12.4093,12.5847,13.0447,12.8522,14.8536,15.6402
15.3534,16.0247,15.9155,15.6758,15.5093,15.7095,15.1372,15.533,15.7987,16.2119,15.9734,15.2661,15.7553,14.9532,14.8383,15.0742,14.3085,14.503,14.7139,14.2633,13.0788,12.822,12.9708,14.2399
14.7484,15.9576,15.8673,15.6167,14.9931,15.7655,15.1081,15.7904,15.3015,15.7662,16.0179,15.3665,15.6355,15.4168,14.9984,15.2226,13.695,13.1994,14.6698,12.7496,12.9871,12.0377,14.0028,14.3888
12.7467,15.1522,14.8281,14.5054,14.6081,14.5876,14.4366,14.6776,13.8909,14.7992,12.778,14.6299,14.2516,14.3051,14.078,14.2104,13.0505,14.6772,13.3327,15.452,14.1274,14.5955,14.4581,14.4283
15.8527,16.7706,16.2584,15.8273,15.9137,15.6792,15.2869,15.9034,16.0874,16.1071,16.3552,16.2133,15.4286,15.5626,15.0748,15.3348,15.0597,15.491,15.2904,13.7617,12.836,13.5093,14.2082,14.3482
15.0881,14.6928,14.072,15.1293,14.5438,14.8353,14.7481,14.6917,15.2966,14.8271,15.102,14.8254,15.2128,14.8114,15.0059,14.8361,12.7315,13.7751,14.2259,13.5736,13.2573,12.744,13.4677,13.0071
16.4337,17.0788,16.9161,16.559,16.2285,16.7209,16.3071,16.4691,16.3379,16.072,16.2478,16.8406,16.62,16.3922,15.48,16.456,14.4258,14.4401,15.147,14.4638,14.1673,11.9629,14.4683,15.806
15.1347,15.3592,13.603,15.0737,15.1546,15.3763,15.0695,15.2715,15.0031,14.7113,15.3665,15.4493,15.2787,14.9546,14.9733,14.942,14.384,14.5342,15.051,13.1019,13.9465,14.0387,14.0783,14.3185
18.3205,18.2558,18.3961,18.725,18.6806,19.257,18.7738,18.7585,18.6987,18.3331,18.8073,18.4768,19.1835,18.6481,18.6821,18.9858,18.2631,17.744,18.0584,17.7671,17.1624,17.2788,17.6988,18.1755
15.7823,17.1441,16.1517,12.7695,12.9035,15.6886,15.0916,15.2897,12.7263,15.7267,16.3804,15.9055,15.2329,15.3101,15.1348,15.1141,12.12,10.9688,14.9,14.1133,15.2906,15.5017,15.0805,15.1198
13.0614,15.9917,17.6861,16.2501,17.1359,17.6621,17.2668,17.3375,16.4686,16.1,15.0947,15.698,16.892,17.3064,17.232,16.7387,17.051,17.1166,15.84,17.4477,16.1865,17.1745,17.3472,15.6605
17.2482,16.2886,16.6568,17.1998,16.8673,16.6695,16.4457,16.7146,16.7912,16.3326,16.5882,16.6191,16.73,16.2931,16.1579,16.0494,15.9345,16.0274,16.1763,16.5563,15.0456,16.0792,16.1772,15.7418
16.3704,15.7941,15.9503,16.0748,15.4609,15.5187,14.9629,15.5766,16.1448,16.1095,15.7998,15.5201,13.2314,12.7155,13.5938,13.7884,15.8048,16.091,15.9699,16.4731,15.9319,15.382,15.4263,14.8117
14.971,16.4573,16.5423,15.3035,16.2689,15.8421,16.4179,16.677,13.2703,15.7199,15.6913,14.7906,16.0006,16.4028,16.0021,16.2741,13.6299,13.0976,12.7989,13.98,13.4573,13.8501,12.8449,15.3484
17.0148,16.7662,17.4756,16.3938,18.8274,17.4767,17.8103,17.8826,16.8188,16.678,17.0177,16.6789,17.872,17.7039,18.2896,17.6639,17.4999,17.3777,16.391,13.1483,19.0283,19.1402,18.8556,18.4615
14.9237,14.5866,14.3005,13.625,15.2257,15.8551,15.1147,15.3201,13.9485,13.7207,14.6625,14.8912,14.9752,15.3802,14.3844,14.8858,13.7976,12.9463,12.2686,12.46,13.5687,13.551,14.4296,14.3624
18.2471,18.1508,18.0472,18.3659,17.773,18.0279,17.5087,17.942,18.3822,18.0358,17.8848,17.866,17.9406,17.7642,17.6369,17.6754,17.4581,17.8729,17.3095,17.9712,16.997,17.3519,17.281,17.3045
18.0181,18.2608,17.9211,17.7209,17.504,18.1902,17.8657,17.8392,17.7579,17.7391,17.7387,17.5695,17.1212,17.4643,16.8511,17.2798,17.6562,18.0328,18.218,17.7246,17.869,17.6541,18.1452,17.8717
15.0773,16.0573,16.1336,15.8389,16.8015,17.0142,16.8113,16.9082,12.7555,14.0693,14.5971,14.8296,15.9356,16.1035,15.7775,16.0249,17.1718,16.7944,16.796,12.9823,12.7615,16.282,16.5603,16.2312
15.4951,15.781,14.3923,14.9933,15.3602,15.337,16.0562,15.9741,13.5354,14.2213,14.5358,14.7441,14.4531,14.9524,14.7397,14.9399,12.7173,15.2093,14.8875,15.1109,14.7986,14.4748,14.6028,15.6542
19.7437,19.6798,19.4711,19.2603,19.1666,19.6538,19.2361,19.548,19.2289,19.5912,19.7733,19.8896,19.4792,19.2595,19.0696,19.3446,18.4231,18.0026,18.6162,18.1925,17.5175,17.6079,18.2025,18.5147
16.1045,16.9589,16.758,16.4326,15.563,16.6048,15.9223,15.8915,16.2699,15.563,16.1148,16.2515,16.039,15.7327,15.6479,16.0999,15.1824,15.8102,16.3153,15.7707,13.0509,11.6811,14.0347,14.4676
17.8068,17.01,16.8675,18.0568,18.0639,18.2323,17.8999,17.9989,17.7185,17.115,17.34,17.5304,17.8124,17.8855,17.4456,17.6433,17.4886,17.7937,17.9233,18.4803,18.1876,17.9944,18.0767,17.7934
16.8135,16.979,16.8674,16.445,16.4687,16.5207,16.2323,16.5131,16.3824,16.6589,16.8616,16.826,16.223,16.6648,16.6085,16.4811,15.4302,15.4472,15.8272,13.4639,15.8082,15.3805,15.1713,15.8321
16.0508,16.3529,16.4128,16.1684,16.4837,16.3086,16.0003,16.6776,16.3841,16.1287,16.4661,16.5991,16.8172,16.183,16.1688,16.1586,16.4438,16.5218,15.8383,15.5535,16.1405,15.3364,15.7577,15.0797
14.2386,14.2942,13.7611,13.3722,14.0566,14.4882,13.9512,14.3024,12.8313,13.5656,13.6168,12.8382,13.1364,13.3714,13.0541,13.2179,13.9866,14.7692,14.1183,12.7472,14.6959,14.3911,15.1775,14.4589
16.2049,16.6193,16.2617,15.4347,15.5892,16.0666,15.7374,16.1279,15.7931,15.8023,15.9863,16.4855,16.0834,15.64,15.5054,15.4807,15.0631,15.2792,15.8093,16.0017,13.8536,12.9244,14.7562,14.6767
15.6629,13.661,14.2424,15.3877,14.1155,13.6457,13.4717,13.451,15.6162,15.185,14.8064,14.8555,14.3495,14.0508,13.4014,13.7254,14.3257,13.3692,14.2332,13.5829,13.9721,12.849,13.3116,13.1168
13.2021,16.1198,16.3817,14.0736,16.2138,16.5419,16.2809,16.4356,11.8716,15.3762,13.3549,15.7095,16.2773,16.5074,16.2169,16.3343,15.9938,16.3852,15.9669,11.664,16.5399,16.7571,16.8559,16.1535
16.2667,16.2688,15.5272,15.7573,16.1583,16.2401,16.0963,16.4797,15.5912,15.8783,15.8806,16.5275,16.2316,15.7596,15.8986,15.8292,16.4813,15.9775,16.2576,15.7055,15.7752,15.931,15.8628,15.5492
17.1365,17.5073,17.3684,17.4874,17.1046,15.3566,17.1827,17.175,17.5377,17.341,17.5874,17.7119,16.7112,16.6817,16.65,16.5437,17.8353,17.9846,17.8852,17.5555,17.9224,18.0371,17.7784,17.627
14.1682,14.7913,14.9073,15.1784,14.7719,14.2242,14.607,14.6968,12.6842,13.6745,13.7633,14.2169,14.3487,14.0648,13.8917,13.9436,14.5326,12.2575,12.8782,12.7148,13.682,12.9821,13.4638,11.2943
18.8813,18.2449,18.9446,18.9604,19.8528,19.3147,19.3436,19.8042,19.0515,18.3925,18.4865,18.7504,19.117,19.0996,19.3791,18.8379,19.4429,18.8801,19.0099,19.6732,19.2341,19.1798,19.058,18.6846
19.1541,19.2735,19.3197,19.3603,19.7312,19.6124,19.2758,19.6448,19.3344,19.0286,19.4803,19.3961,19.4067,19.0591,19.0164,19.004,19.422,19.478,19.6412,19.2406,18.9953,19.1015,19.0242,18.6371
12.9553,15.1572,15.3208,14.1495,13.599,14.9516,13.0981,14.6414,12.9354,13.098,13.3346,12.5812,14.9591,14.6568,15.7489,14.7368,14.7545,13.8529,14.5143,15.3814,14.6139,14.7597,13.0353,14.3056
16.5733,16.6243,15.9672,15.8344,15.1492,15.6944,15.1347,15.5161,14.4185,15.3232,15.8788,15.9211,14.827,15.3919,15.1646,15.0246,17.1713,16.5716,17.5575,15.3785,17.1043,16.8777,16.9201,16.6263
14.8346,16.1395,16.0418,15.4732,16.4942,17.004,16.5681,16.7717,15.2124,16.331,15.6948,15.584,16.5668,16.5327,16.6962,16.3215,14.4449,15.009,15.7213,12.385,14.0533,14.8119,15.2078,16.0489
15.1241,15.6149,14.9877,14.7656,14.1766,14.5793,14.0626,14.1229,14.457,14.7234,14.8979,14.3606,14.0914,13.8918,13.8384,14.028,13.8445,14.4981,14.7597,14.6246,14.0218,14.1747,14.6959,14.5248
18.1293,17.7217,17.6424,17.9061,17.9519,15.9079,17.3108,18.2889,18.1124,17.4947,17.0002,17.4308,17.1952,17.0243,17.0023,16.9245,17.9386,18.0661,18.2745,18.5389,17.6408,17.8462,17.5343,16.8279
16.672,16.3618,16.0656,16.2239,16.0936,16.3022,15.9409,16.088,16.365,15.7861,16.7398,16.6711,16.4716,16.3216,16.1847,16.2917,15.4285,16.2161,16.0377,14.9238,15.7807,16.2828,15.871,15.9873
14.7694,14.6766,14.9175,13.2086,15.7414,15.765,15.9544,16.0425,13.0276,14.6289,13.35,14.7727,15.9073,15.6744,15.5936,15.4032,14.6281,14.6144,14.4234,12.2797,14.3794,14.1344,14.6006,14.9333
16.3004,16.4688,16.0499,15.8253,16.2504,16.9487,16.2853,16.6408,12.7837,14.725,15.5455,16.5155,16.0029,16.1949,16.0467,16.0998,17.1017,17.0564,17.181,17.8522,17.6859,17.6493,17.8689,17.3349
15.2823,15.1073,15.0702,13.206,14.4107,14.836,14.7117,15.0275,13.387,14.9771,15.1145,15.1007,14.7508,14.5041,15.2977,14.8742,14.2541,14.0317,14.7322,12.4878,11.7028,13.595,14.1958,14.5745
13.8589,14.5481,14.8941,14.3471,15.0577,15.3882,14.9491,15.433,14.5595,15.0758,14.9826,14.8204,15.2218,15.0169,14.9711,14.9032,15.2338,15.4169,15.3927,14.9548,13.2744,14.638,14.6468,14.5461
15.3671,16.1995,15.3445,14.3178,15.3094,15.8201,15.4374,15.0935,12.9691,15.5765,14.0261,15.3498,16.3657,15.896,14.5698,16.5591,14.3516,13.837,13.4303,14.0009,13.1331,13.974,14.6775,15.6155
15.7662,15.542,15.7759,15.567,15.3836,15.7432,14.938,15.7636,15.4421,15.1451,15.8946,15.0794,15.356,14.9353,15.0129,15.3755,15.9584,15.602,15.4314,12.9392,12.2343,11.6259,12.9543,14.0342
14.3701,16.7945,15.5741,13.0692,12.0841,12.1819,12.4255,12.8175,10.1586,13.3006,11.4959,12.3335,12.7243,12.5955,13.6038,13.2423,17.5759,18.0844,17.6809,17.0053,17.9094,17.8467,18.0268,17.433
16.0299,16.5793,14.971,16.1833,15.6984,15.9735,15.5195,16.0793,16.8455,16.5429,16.8164,16.3929,15.8164,15.6998,13.2652,15.5098,16.1168,16.0395,16.4136,16.2987,15.5876,15.6518,15.4243,15.765
14.6566,15.2418,15.295,13.7573,15.5548,15.922,15.4854,15.6427,10.5539,14.7388,15.2655,15.8433,15.5363,15.7588,15.4655,15.1051,16.1284,16.0934,16.3141,16.059,15.4803,15.5469,15.8376,15.4666
13.2312,15.7298,15.0623,13.8136,14.6598,14.1263,14.1046,15.0294,14.1612,14.8272,14.4384,14.2776,14.1485,14.4899,14.7123,14.8713,13.247,13.0073,12.8128,13.9066,12.8255,13.7959,11.5504,13.9434
14.5341,13.6616,13.5845,14.3628,14.168,14.6256,13.7625,13.7773,13.9345,13.6804,14.2239,13.6453,14.4039,13.3851,13.2696,13.7557,13.6094,14.0968,14.4462,14.7377,12.4443,13.0537,12.6741,12.6147
15.6115,16.8483,16.9806,15.8821,17.2606,17.4813,17.1798,17.4687,16.1305,16.1064,16.8462,15.6899,17.0678,17.561,17.7667,17.7064,16.1405,16.3966,16.2653,15.9753,17.6806,17.3261,17.6088,17.2954
15.2727,15.8749,14.8033,14.4574,15.8643,15.4544,15.302,16.156,14.25,14.7388,11.9912,15.0598,15.2388,16.6524,16.445,16.2528,16.1408,15.2266,15.508,15.1884,16.8818,17.4153,17.0372,17.0756
15.7104,16.7187,16.7833,16.3806,16.3865,16.7663,16.5717,16.462,16.0443,16.3609,16.2634,16.682,16.1043,15.8926,15.7106,15.9946,16.4102,15.8542,16.7267,14.8333,15.6427,15.7927,16.1714,15.8308
13.1493,12.2639,14.9939,13.8876,15.8872,14.0397,17.2863,13.5428,15.0901,16.0489,13.849,14.6883,15.8288,17.2036,17.739,18.6008,15.7075,16.1316,13.575,14.3549,16.3345,17.8628,16.3331,18.2308
15.5654,15.2252,14.9692,14.6068,13.5316,15.4663,15.1229,14.6721,13.9735,13.7476,15.5115,14.2364,15.3988,15.5094,14.6708,15.5924,12.0716,12.0955,12.07,13.4262,10.7894,12.4288,13.7442,13.4616
15.5097,16.4851,15.6139,15.2643,15.6297,15.6528,15.4476,15.7653,14.817,14.8512,15.3922,16.1415,15.7807,15.5293,15.4255,15.412,16.5151,16.1891,16.2393,16.5958,15.4473,15.8648,15.7581,15.5963
15.9686,15.6486,15.7687,15.8054,14.2091,15.5684,14.9417,15.4875,15.7426,15.1466,15.8538,15.8564,15.0897,14.914,14.5136,15.0445,15.0852,15.0644,15.5136,14.7932,13.9901,14.3824,14.599,14.7398
13.533,14.3156,13.312,14.1725,13.0535,14.1798,13.7455,13.9871,13.5756,14.0197,14.3347,15.3667,13.1425,13.9921,14.2125,14.3875,13.1992,12.2678,12.2685,13.0962,13.1289,12.7352,12.4308,13.5887
18.7687,18.5049,18.5358,18.5371,18.2177,18.2634,18.096,18.3244,18.4582,18.3878,18.5544,18.4497,18.3053,18.0255,18.2788,17.9524,18.2392,18.2372,18.2425,18.5066,18.6023,18.1015,18.065,17.227
15.0993,15.5882,15.6071,15.4234,15.6302,13.8373,15.1667,14.9179,15.4123,15.4603,15.8413,15.4937,15.3408,15.2899,15.0412,14.9502,14.9615,15.1298,15.0585,13.3082,12.8099,12.5388,13.608,14.7926
17.6525,17.1386,17.3436,17.4484,17.6446,17.6557,17.4484,17.5908,17.1497,16.3245,16.8515,16.5027,17.0273,16.8294,17.1117,16.7221,17.7221,17.1075,17.5437,16.7152,17.9093,17.8117,17.7741,17.3841
17.2239,17.2364,17.0384,16.8905,17.1933,17.3645,17.0763,17.298,17.0404,16.8225,17.2199,17.4535,17.2182,17.2188,17.2031,17.2622,16.4127,16.5143,16.8774,16.0929,16.2997,16.2794,16.6108,16.9668
14.1459,15.1497,15.1103,14.9513,15.3893,15.6858,14.9733,15.4277,14.8245,14.5245,14.7245,14.4794,15.2247,14.7486,15.0541,13.7506,15.6719,15.6971,15.61,15.6231,15.3439,14.8003,15.6469,15.9694
16.7726,16.1217,14.5081,16.2284,16.7432,16.4137,15.771,16.239,16.0218,16.9421,17.0449,16.9969,17.1595,17.1971,16.35,16.8168,17.1169,17.7255,17.229,18.0304,18.0289,17.5308,16.5581,16.2201
16.715,16.7055,16.6344,16.5523,15.9222,16.1905,16.0105,16.1478,17.176,16.1245,16.9868,17.1922,16.6637,16.3918,16.4287,16.2937,18.2529,18.3541,18.522,18.5716,18.1776,18.3796,18.176,17.7806
16.8992,16.3919,15.9915,16.2583,16.3159,16.1757,15.5848,15.8858,15.6929,15.3935,16.1082,16.189,16.0773,16.0953,16.0064,15.7285,15.6525,15.897,15.9545,15.6755,15.5098,15.6288,15.7026,15.8206
17.859,17.953,17.5036,17.7911,17.3534,17.8287,17.3353,17.4696,17.5296,16.8638,17.3596,17.5376,16.8794,16.7545,16.7389,16.5739,18.5431,18.0782,18.4411,18.4919,18.3223,18.2569,18.2084,17.6243
15.3316,16.2352,15.7823,15.6844,15.0113,15.5254,15.0322,15.5485,14.8868,15.3265,15.3587,15.7307,14.168,14.5191,14.1545,14.4353,15.148,14.9801,15.725,15.7954,15.5359,15.972,16.4291,15.3741
19.377,18.8055,18.4754,18.9766,18.9062,19.0731,18.8765,19.0384,18.4153,18.3306,18.756,18.6951,18.7562,18.8384,18.8108,18.6592,17.9571,18.1248,17.8175,17.4309,18.2232,18.9404,18.4922,18.8517
17.3187,16.9695,16.8413,16.9062,17.402,17.04,17.1011,17.3466,17.1078,16.4882,17.2179,16.7629,17.1353,17.0994,17.0713,17.0251,17.1831,17.0374,16.8099,17.1403,16.7612,16.7715,16.705,14.73
13.0016,13.9485,13.5255,13.9667,13.0929,13.9666,13.0035,13.271,12.5084,13.6639,14.1183,12.5099,13.9972,12.7083,13.1137,13.0468,12.5512,13.0976,13.1901,12.8276,13.1764,12.2184,12.7849,13.0797
13.2982,13.0076,11.5604,13.9803,13.4785,12.8394,11.4755,13.1966,11.7701,13.6012,9.82942,12.5711,14.3268,13.2094,13.1418,12.4064,16.3481,16.8695,17.0632,15.6514,16.659,16.273,15.6796,16.3001
14.5226,15.9612,15.6799,16.018,16.1169,16.5018,16.0406,16.4735,16.5201,15.8409,15.7952,14.8725,16.3791,16.2421,16.024,16.0127,16.0478,16.3862,13.5025,11.5982,15.2801,12.3855,15.8503,15.8118
15.9065,15.8772,14.9388,17.3808,17.2844,17.5875,17.6444,17.9481,15.6001,13.054,12.3644,15.5702,16.96,17.5977,17.0505,16.3646,15.5373,16.0658,16.0403,13.3487,15.7818,16.5414,16.3875,17.0043
16.032,16.2303,16.1374,16.5895,15.6517,16.0631,15.6967,15.764,16.3852,15.763,15.8796,16.0993,15.7789,15.3656,15.8428,15.8562,16.7773,17.0823,16.9773,16.981,16.2773,16.4448,16.3488,16.2034
12.9263,13.9752,14.463,12.7935,13.4349,12.6684,13.2498,13.5515,12.167,13.9848,12.6553,12.6793,14.3197,13.6455,13.8434,13.7999,15.9316,16.4517,17.5681,16.6751,16.2889,16.1109,15.7829,15.329
17.2939,17.3448,16.9549,17.212,17.2171,17.693,17.4663,18.2038,17.2479,17.2076,17.3188,17.7143,17.4421,17.7991,17.7325,17.5437,16.8736,15.7782,16.1423,14.8253,16.8163,16.4018,16.5335,16.0778
17.2788,16.127,15.2045,16.2435,15.9173,16.0531,15.6387,15.9112,15.211,16.2464,16.455,16.2414,16.6047,16.5034,15.6733,16.6067,16.6956,16.8577,16.921,16.5493,16.8323,16.8056,16.9095,16.6908
18.1022,18.2295,18.332,17.912,17.961,18.0382,18.0721,18.1754,18.5393,18.3042,18.5228,18.2559,18.2566,18.177,18.1461,17.945,18.0845,18.0039,18.0354,18.4251,17.8574,18.0273,17.8989,17.7509
17.1173,16.1994,15.9247,16.8639,12.669,16.4029,16.282,16.5425,16.0192,16.2397,16.6036,16.4997,16.2396,16.2401,16.1199,16.1313,14.6585,15.8048,15.2825,15.6189,13.0403,14.6889,14.9532,14.7064
13.0237,13.373,14.5723,14.2986,16.0461,15.9007,15.248,15.7279,13.4019,14.4851,14.3294,15.01,15.633,15.9467,15.2198,16.1163,13.0571,14.4291,13.376,13.7148,11.1797,13.1262,13.4676,14.7186
14.6128,15.6505,15.1009,12.2643,14.1777,15.0794,14.8701,14.418,13.9605,13.9649,12.7944,15.1357,14.1003,14.8785,14.4586,14.5564,12.5551,12.4844,13.1507,13.9109,14.9309,13.9357,15.3806,15.0421
12.6226,13.6764,13.034,13.7079,14.7818,14.0967,14.6749,14.9194,12.2325,12.3027,13.5375,12.9938,15.1207,16.0104,15.7611,15.4657,16.8554,16.6621,16.7906,17.2994,17.4937,17.9027,17.9164,17.6019
20.1996,20.6546,20.7929,20.4876,20.6322,20.7172,20.3821,20.6278,19.9097,19.7118,19.9509,19.3986,20.23,19.7688,19.5219,19.7126,21.3341,21.1039,21.3495,21.0982,21.4019,21.2474,21.237,20.7894
16.7317,16.8933,16.3702,16.5764,16.1351,16.4052,16.225,16.5225,15.9593,16.1497,16.2551,16.3342,15.9201,15.7797,15.6252,15.7468,15.5453,15.4758,15.659,14.9079,14.7548,15.3211,15.6061,15.3613
16.9719,16.8096,15.6872,15.6642,17.024,16.6609,15.789,17.2359,15.0065,17.4095,17.1085,16.9316,17.4506,17.693,17.3825,17.407,14.5636,13.0136,13.7855,13.5758,14.6072,16.0223,15.806,16.3141
15.0363,16.3297,15.734,15.7785,15.5697,16.1871,15.7336,15.9781,15.6903,15.9609,15.8926,15.7889,15.6437,15.626,14.7288,15.5099,14.7696,13.9057,14.4287,13.8936,11.8217,12.2302,12.8733,14.121
16.3561,15.8986,16.1566,16.5971,16.1518,15.7224,15.8627,15.8883,16.4648,16.2721,16.5545,15.668,16.2246,15.5278,15.7389,15.3565,14.827,15.4377,14.1421,13.4491,14.2624,13.3305,14.6345,14.8605
17.5471,16.997,17.2711,17.5462,16.7597,16.9324,16.7521,16.8078,17.2167,16.6521,17.3764,17.434,16.9345,16.8073,16.5135,16.7571,15.5829,15.2735,15.9721,17.5486,15.8065,15.5887,16.0131,15.7129
16.6755,16.8064,16.996,16.3422,16.9519,17.0364,16.8953,16.7821,16.2886,16.9847,16.9029,16.733,16.821,16.8205,16.7579,16.6049,17.2253,16.408,16.9723,14.3564,17.4838,17.5368,17.3946,17.4048
18.9214,18.2662,18.0491,18.673,18.1776,17.7747,18.0575,18.2665,17.9259,17.7323,17.9264,18.4734,17.9824,18.0291,17.9017,17.6002,17.4308,17.4842,17.744,17.7156,17.5003,17.324,17.2533,17.3098
17.3862,17.375,17.1595,17.4364,17.1581,17.5431,17.2076,17.2568,17.5907,17.4599,17.4597,17.7785,17.3836,17.1273,17.1576,16.9644,16.6489,16.1864,17.0784,14.4661,15.3701,15.2439,16.2335,16.4057
16.7411,17.2696,16.7618,17.353,17.1241,17.7089,17.362,17.3747,17.3422,17.1825,17.4215,17.227,17.3894,17.2753,17.3047,17.0226,16.203,16.3508,16.782,12.9581,16.3054,16.0169,16.5979,16.9111
16.3461,16.4511,16.6044,16.3033,16.7996,17.2488,16.7452,17.2686,17.1737,16.4943,17.1723,16.0867,17.0723,16.8848,16.9524,16.8838,16.0235,15.4685,16.067,15.1147,15.8257,15.6822,16.2178,16.752
16.2938,16.3658,16.1325,15.6961,15.2915,15.8659,15.7736,16.3284,15.3421,14.9728,13.3214,14.9578,15.4583,15.5371,15.5312,15.6407,16.7698,17.2302,16.8674,15.9013,17.1606,16.9084,17.1138,17.2621
14.5113,15.3258,15.0388,13.4507,15.1115,15.6625,14.9498,15.7133,14.7759,14.9653,14.2794,15.121,15.6096,15.6845,15.3704,15.1297,15.6166,14.9313,15.5737,10.3617,16.0378,15.7013,15.8289,15.6294
14.6719,15.4459,15.4796,14.5975,15.791,16.4597,16.1424,15.6574,13.8154,13.6308,13.708,14.2352,15.9078,15.9621,15.6026,16.0415,15.945,15.956,16.1024,15.3782,16.2027,15.9724,15.8853,15.9387
15.4119,14.6678,13.8677,13.9455,15.4586,14.7637,15.2785,15.5941,14.3882,14.1194,14.8332,15.5457,16.2558,16.071,15.692,15.7132,16.7009,16.7594,16.4338,16.5468,17.3092,16.4569,17.4228,16.9992
15.5684,14.7971,15.3172,14.9097,16.5494,14.5181,16.016,16.0812,15.4887,15.6018,15.8318,15.2615,16.23,15.9083,12.747,16.146,16.3775,12.4911,15.6984,18.2564,15.7872,15.677,15.079,15.6799
